trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2619,False,"{'a': 0.2, 'e': 0.07287570210383128}",30,16,28.51093397012179,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.2, 'e': 0.07280286282743559}",30,16,15.523835197094327,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2621,False,"{'a': 0.2, 'e': 0.0727300963539088}",20,11,16.442336829483814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2622,False,"{'a': 0.2, 'e': 0.07265740261048442}",20,9,14.188073656987747,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2623,False,"{'a': 0.2, 'e': 0.07258478152446868}",30,16,27.8698355405602,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2624,False,"{'a': 0.2, 'e': 0.07251223302324053}",30,18,24.717107685015172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2625,False,"{'a': 0.2, 'e': 0.07243975703425146}",20,4,24.93017292209911,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2626,False,"{'a': 0.2, 'e': 0.07236735348502546}",25,15,18.837894317724047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2627,False,"{'a': 0.2, 'e': 0.07229502230315894}",30,13,32.85943137386269,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2628,False,"{'a': 0.2, 'e': 0.07222276341632078}",25,16,11.608037814329379,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2629,False,"{'a': 0.2, 'e': 0.07215057675225206}",30,19,18.913713205808765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2630,False,"{'a': 0.2, 'e': 0.0720784622387661}",25,14,20.43490871736925,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2631,False,"{'a': 0.2, 'e': 0.07200641980374836}",20,13,12.626795961723749,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2632,False,"{'a': 0.2, 'e': 0.07193444937515645}",20,12,15.040154820987672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2633,False,"{'a': 0.2, 'e': 0.07186255088101991}",20,1,33.87409493154623,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2634,False,"{'a': 0.2, 'e': 0.07179072424944025}",25,9,23.301431171374205,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2635,False,"{'a': 0.2, 'e': 0.07171896940859077}",20,12,14.947995231250772,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2636,False,"{'a': 0.2, 'e': 0.07164728628671672}",20,14,11.100813677960723,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2637,False,"{'a': 0.2, 'e': 0.07157567481213492}",25,0,20.566190575500816,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2638,False,"{'a': 0.2, 'e': 0.0715041349132339}",25,13,22.58384752792611,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2639,False,"{'a': 0.2, 'e': 0.07143266651847373}",20,1,16.003603782170934,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2640,False,"{'a': 0.2, 'e': 0.07136126955638605}",20,1,19.38153749533811,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2641,False,"{'a': 0.2, 'e': 0.07128994395557388}",25,13,24.15416091271215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2642,False,"{'a': 0.2, 'e': 0.0712186896447116}",25,19,13.727115980032472,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2643,False,"{'a': 0.2, 'e': 0.07114750655254487}",20,9,21.961923831968278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2644,False,"{'a': 0.2, 'e': 0.07107639460789066}",30,8,36.2350943822065,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2645,False,"{'a': 0.2, 'e': 0.07100535373963698}",30,16,27.24228328624743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2646,False,"{'a': 0.2, 'e': 0.07093438387674295}",30,17,14.804739237230375,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2647,False,"{'a': 0.2, 'e': 0.07086348494823869}",25,8,30.60172860482675,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2648,False,"{'a': 0.2, 'e': 0.0707926568832253}",25,12,23.941515821434155,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2649,False,"{'a': 0.2, 'e': 0.07072189961087469}",25,8,21.73796648240357,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2650,False,"{'a': 0.2, 'e': 0.0706512130604296}",35,23,25.357227157915887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2651,False,"{'a': 0.2, 'e': 0.0705805971612034}",20,5,22.323923636946837,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2652,False,"{'a': 0.2, 'e': 0.0705100518425803}",20,15,8.270349893423113,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2653,False,"{'a': 0.2, 'e': 0.07043957703401492}",20,12,3.1121689980843152,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2654,False,"{'a': 0.2, 'e': 0.07036917266503243}",25,9,25.568929342950625,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2655,False,"{'a': 0.2, 'e': 0.07029883866522844}",20,6,-31.8445836417422,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2656,False,"{'a': 0.2, 'e': 0.07022857496426901}",35,21,23.899862517418843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2657,False,"{'a': 0.2, 'e': 0.0701583814918904}",20,15,-2.4021455313590874,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2658,False,"{'a': 0.2, 'e': 0.07008825817789911}",20,12,16.290556812633543,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2659,False,"{'a': 0.2, 'e': 0.07001820495217183}",20,0,18.819876590859185,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2660,False,"{'a': 0.2, 'e': 0.06994822174465536}",20,0,-1.203211278152132,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2661,False,"{'a': 0.2, 'e': 0.06987830848536646}",30,14,25.493115449000786,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2662,False,"{'a': 0.2, 'e': 0.06980846510439187}",25,4,36.888477803311226,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2663,False,"{'a': 0.2, 'e': 0.06973869153188816}",25,17,16.927383142778375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2664,False,"{'a': 0.2, 'e': 0.06966898769808184}",25,20,8.418157236298608,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2665,False,"{'a': 0.2, 'e': 0.06959935353326901}",20,9,20.195770914789406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2666,False,"{'a': 0.2, 'e': 0.06952978896781553}",25,17,16.884135431256375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2667,False,"{'a': 0.2, 'e': 0.06946029393215677}",30,18,20.668790999570522,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.2, 'e': 0.06939086835679777}",25,0,29.164374158331498,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2669,False,"{'a': 0.2, 'e': 0.0693215121723129}",20,11,19.973271042938944,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2670,False,"{'a': 0.2, 'e': 0.069252225309346}",25,16,-4.987402730519593,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2671,False,"{'a': 0.2, 'e': 0.06918300769861012}",30,13,28.008040151749995,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.2, 'e': 0.06911385927088774}",20,12,1.6350856002622496,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2673,False,"{'a': 0.2, 'e': 0.06904477995703041}",20,16,6.839672153323667,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2674,False,"{'a': 0.2, 'e': 0.06897576968795878}",25,13,22.03002382739143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.2, 'e': 0.06890682839466256}",20,6,25.074696916599652,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.2, 'e': 0.06883795600820049}",20,12,18.475015823048526,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.2, 'e': 0.06876915245970018}",20,16,8.083017099204792,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.2, 'e': 0.06870041768035806}",25,1,13.050019083477347,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
2679,False,"{'a': 0.2, 'e': 0.0686317516014393}",25,11,14.261442941774604,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.2, 'e': 0.06856315415427791}",25,7,37.02394924273332,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.2, 'e': 0.06849462527027637}",20,9,-35.35131026036282,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
2682,False,"{'a': 0.2, 'e': 0.06842616488090583}",20,9,20.628993410346148,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2683,False,"{'a': 0.2, 'e': 0.06835777291770583}",25,14,17.241997750416054,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2684,False,"{'a': 0.2, 'e': 0.06828944931228448}",25,11,31.45796482469956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.2, 'e': 0.06822119399631812}",25,18,11.091939622459805,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2686,False,"{'a': 0.2, 'e': 0.06815300690155146}",25,9,31.65519028026797,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2687,False,"{'a': 0.2, 'e': 0.06808488795979734}",25,2,39.54251775907203,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2688,False,"{'a': 0.2, 'e': 0.06801683710293688}",20,0,-16.96087352213605,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
2689,False,"{'a': 0.2, 'e': 0.0679488542629192}",25,8,32.502681549974966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2690,False,"{'a': 0.2, 'e': 0.06788093937176144}",25,10,18.95367418987832,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2691,False,"{'a': 0.2, 'e': 0.06781309236154871}",20,16,6.8897497740454785,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2692,False,"{'a': 0.2, 'e': 0.06774531316443397}",20,14,9.696006694174518,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2693,False,"{'a': 0.2, 'e': 0.06767760171263805}",20,1,36.65270625945551,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2694,False,"{'a': 0.2, 'e': 0.0676099579384495}",25,8,31.686436487314545,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2695,False,"{'a': 0.2, 'e': 0.06754238177422452}",25,15,17.917969136791648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2696,False,"{'a': 0.2, 'e': 0.0674748731523869}",25,13,10.240516483783837,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2697,False,"{'a': 0.2, 'e': 0.0674074320054281}",20,2,29.347146541391048,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2698,False,"{'a': 0.2, 'e': 0.06734005826590692}",35,17,32.433691736709605,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2699,False,"{'a': 0.2, 'e': 0.06727275186644961}",20,4,24.88945050165584,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2700,False,"{'a': 0.2, 'e': 0.06720551273974976}",25,13,24.549313034947197,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2701,False,"{'a': 0.2, 'e': 0.06713834081856826}",30,12,36.0385822620528,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.2, 'e': 0.06707123603573319}",25,20,7.452889626229334,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.2, 'e': 0.06700419832413973}",25,18,13.299862869409402,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2704,False,"{'a': 0.2, 'e': 0.06693722761675015}",20,11,5.396264363373788,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2705,False,"{'a': 0.2, 'e': 0.0668703238465938}",30,18,22.905524034269263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2706,False,"{'a': 0.2, 'e': 0.06680348694676687}",25,7,34.59675831864945,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.2, 'e': 0.06673671685043246}",20,11,18.963457009988584,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.2, 'e': 0.06667001349082043}",25,1,26.23444058020292,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
2709,False,"{'a': 0.2, 'e': 0.06660337680122747}",20,16,7.244304063309729,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.2, 'e': 0.06653680671501686}",25,14,21.393266436856297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.2, 'e': 0.0664703031656185}",20,15,12.426384021082,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2712,False,"{'a': 0.2, 'e': 0.06640386608652883}",20,9,21.606228336141108,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2713,False,"{'a': 0.2, 'e': 0.06633749541131082}",30,17,25.41708113269359,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.2, 'e': 0.06627119107359372}",25,19,10.37926182509164,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.2, 'e': 0.06620495300707324}",25,8,27.43605525100388,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2716,False,"{'a': 0.2, 'e': 0.06613878114551125}",25,10,31.43853423148773,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.2, 'e': 0.06607267542273594}",30,18,22.976445272072375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.2, 'e': 0.06600663577264156}",30,12,14.865300484450941,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2719,False,"{'a': 0.2, 'e': 0.06594066212918846}",25,17,16.727033688368394,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.2, 'e': 0.06587475442640295}",25,20,9.74052571083104,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.2, 'e': 0.06580891259837739}",20,16,4.717307111298809,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2722,False,"{'a': 0.2, 'e': 0.0657431365792699}",30,7,19.90191857518954,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
2723,False,"{'a': 0.2, 'e': 0.06567742630330448}",25,20,9.111757848976401,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.2, 'e': 0.0656117817047708}",25,0,41.68272282113755,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2725,False,"{'a': 0.2, 'e': 0.06554620271802433}",25,11,-14.984924113991212,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2726,False,"{'a': 0.2, 'e': 0.06548068927748603}",25,19,7.923347304133342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.2, 'e': 0.06541524131764247}",30,7,36.265420333817275,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.2, 'e': 0.06534985877304565}",30,13,-27.606194478699837,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2729,False,"{'a': 0.2, 'e': 0.06528454157831308}",20,10,19.836213229414355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.2, 'e': 0.06521928966812753}",25,12,25.79508335769123,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.2, 'e': 0.06515410297723707}",30,24,11.24287477591514,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2732,False,"{'a': 0.2, 'e': 0.065088981440455}",20,14,10.32123472635812,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.2, 'e': 0.06502392499265983}",30,13,29.714542571575404,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.2, 'e': 0.06495893356879505}",20,12,16.778196911636197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.2, 'e': 0.06489400710386926}",20,4,5.06060992227958,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2736,False,"{'a': 0.2, 'e': 0.06482914553295596}",20,0,18.205121686583492,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2737,False,"{'a': 0.2, 'e': 0.06476434879119362}",25,4,38.69257331451978,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2738,False,"{'a': 0.2, 'e': 0.06469961681378547}",20,13,11.873559024709682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.2, 'e': 0.06463494953599953}",25,18,11.892868510778353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.2, 'e': 0.06457034689316847}",20,6,-17.899584581395686,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2741,False,"{'a': 0.2, 'e': 0.06450580882068972}",25,18,12.052912045907133,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2742,False,"{'a': 0.2, 'e': 0.06444133525402518}",20,10,15.965528515995926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.2, 'e': 0.06437692612870125}",25,12,25.84836612055533,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.2, 'e': 0.06431258138030878}",20,12,-25.40047306862788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
2745,False,"{'a': 0.2, 'e': 0.06424830094450308}",20,0,35.11089003224591,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.2, 'e': 0.06418408475700368}",20,10,7.845263717168093,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2747,False,"{'a': 0.2, 'e': 0.0641199327535944}",20,9,20.59373266181985,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.2, 'e': 0.06405584487012317}",25,4,27.528376283261828,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
2749,False,"{'a': 0.2, 'e': 0.06399182104250219}",20,0,31.99909692700992,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2750,False,"{'a': 0.2, 'e': 0.06392786120670757}",30,13,13.26031739295949,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2751,False,"{'a': 0.2, 'e': 0.0638639652987795}",25,18,14.079252393399686,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2752,False,"{'a': 0.2, 'e': 0.063800133254822}",25,14,20.348240497711718,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2753,False,"{'a': 0.2, 'e': 0.06373636501100312}",25,15,21.01553551952457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.2, 'e': 0.06367266050355457}",20,0,21.98680687621755,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2755,False,"{'a': 0.2, 'e': 0.0636090196687718}",20,12,12.483987671794857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2756,False,"{'a': 0.2, 'e': 0.063545442443014}",30,21,15.581270270045238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.2, 'e': 0.06348192876270395}",25,15,19.270091795577223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2758,False,"{'a': 0.2, 'e': 0.06341847856432796}",20,12,15.85046116239044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2759,False,"{'a': 0.2, 'e': 0.06335509178443581}",20,10,18.055407652454345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.2, 'e': 0.0632917683596407}",35,17,34.25635239825958,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2761,False,"{'a': 0.2, 'e': 0.06322850822661927}",25,11,29.412920221727255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2762,False,"{'a': 0.2, 'e': 0.06316531132211131}",20,13,11.826581173220891,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.2, 'e': 0.06310217758291994}",25,12,22.752983892875648,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.2, 'e': 0.0630391069459114}",20,16,6.352014320834538,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.2, 'e': 0.06297609934801507}",25,9,-8.871999188792078,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
2766,False,"{'a': 0.2, 'e': 0.06291315472622334}",25,18,15.175321004825078,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2767,False,"{'a': 0.2, 'e': 0.06285027301759159}",20,7,15.553566457797405,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2768,False,"{'a': 0.2, 'e': 0.06278745415923806}",35,24,22.6481296125735,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2769,False,"{'a': 0.2, 'e': 0.06272469808834395}",25,2,15.748133232002306,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
2770,False,"{'a': 0.2, 'e': 0.06266200474215315}",25,6,30.382271453964677,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.2, 'e': 0.06259937405797232}",30,12,-22.131390306799112,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
2772,False,"{'a': 0.2, 'e': 0.06253680597317074}",20,9,-11.203147183186822,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
2773,False,"{'a': 0.2, 'e': 0.06247430042518036}",25,18,12.882179046514683,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.2, 'e': 0.06241185735149562}",25,11,12.515983816187664,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2775,False,"{'a': 0.2, 'e': 0.06234947668967343}",20,5,21.931910567814217,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.2, 'e': 0.0622871583773331}",30,13,-20.0244814314961,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
2777,False,"{'a': 0.2, 'e': 0.06222490235215636}",20,11,16.878623146549586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.2, 'e': 0.062162708551887165}",35,24,18.41270104301052,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.2, 'e': 0.0621005769143317}",20,7,27.579859894528507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.2, 'e': 0.06203850737735829}",30,20,16.155274796796693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.2, 'e': 0.061976499878897466}",20,8,8.988512476404356,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2782,False,"{'a': 0.2, 'e': 0.061914554356941674}",25,10,28.654547198645894,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.2, 'e': 0.06185267074954541}",20,12,15.424215560711048,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.2, 'e': 0.061790848994825016}",30,12,26.014810261047977,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.2, 'e': 0.06172908903095879}",30,13,18.147274639389437,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2786,False,"{'a': 0.2, 'e': 0.061667390796186744}",20,7,9.79563570040425,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2787,False,"{'a': 0.2, 'e': 0.061605754228810636}",20,12,14.360833205617698,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.2, 'e': 0.06154417926719386}",20,6,22.26585753103677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.2, 'e': 0.0614826658497615}",35,8,52.256333743502864,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.2, 'e': 0.06142121391500013}",20,10,3.8294137713075393,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2791,False,"{'a': 0.2, 'e': 0.06135982340145778}",20,3,21.713821666006364,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.2, 'e': 0.061298494247743925}",25,11,25.2323327548482,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.2, 'e': 0.061237226392529445}",30,22,14.40363262743489,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.2, 'e': 0.06117601977454647}",20,16,9.35554889273762,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.2, 'e': 0.06111487433258836}",30,13,17.402542973790553,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2796,False,"{'a': 0.2, 'e': 0.06105379000550965}",30,16,28.934530012139497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.2, 'e': 0.06099276673222606}",30,21,18.67830719790132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2798,False,"{'a': 0.2, 'e': 0.06093180445171429}",20,8,19.73060566813709,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.2, 'e': 0.06087090310301205}",20,0,26.14269467273556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.2, 'e': 0.06081006262521795}",20,9,2.2015805479747774,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2801,False,"{'a': 0.2, 'e': 0.060749282957491574}",20,0,31.180902051254925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
